index,filename,md5,true_label,pred_label,prob_pred,prob_true,confusion_var,difficulty,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9
8749,08749_9_truck.png,16fc8c605a981f9fd81d6c267027f079,9,9,0.9999969005584717,0.9999969005584717,0.09405391663312912,2.91514615113897e-07,3.311860652388532e-08,3.0380017506104195e-06,9.072027573608921e-10,1.3670236498342092e-08,2.850102931439835e-10,3.6799963076816766e-09,3.0511324577986443e-09,4.173442924582105e-09,5.1950269863709764e-08,0.9999969005584717
42244,42244_9_truck.png,66d9a9cc64aa030c7575d5e2bdf1e2b1,9,9,0.9999964237213135,0.9999964237213135,0.08157078921794891,2.917198749230465e-07,1.7215366199252458e-07,3.2794148410175694e-06,1.639024888033802e-10,5.105922351589243e-09,5.110271580899273e-11,4.6169160161646516e-10,6.543088848509626e-10,9.364000685962992e-10,9.569831149747188e-08,0.9999964237213135
19232,19232_0_airplane.png,1e5b699f2268a764b2be26cca84c0403,0,0,0.9999750852584839,0.9999750852584839,0.01171517837792635,2.9188064110119427e-07,0.9999750852584839,4.2117221710213926e-06,2.3737322862871224e-06,5.503487955138553e-06,6.846167934781988e-07,1.638132829384631e-07,1.6049281725827313e-07,2.0061656869074795e-07,3.299150876046042e-06,8.329617230629083e-06
32714,32714_8_ship.png,551be3a3f2ac75854211ab8c58bdaae4,8,8,0.9999967813491821,0.9999967813491821,0.09070143103599548,2.9193623518608547e-07,3.0956639420764986e-06,2.1003780048545195e-08,1.543934580183759e-08,4.728838987055894e-10,1.2324472997704561e-08,5.775557254672492e-10,2.252481534625872e-09,9.310415216567947e-10,0.9999967813491821,3.8531780433004315e-08
2227,02227_1_automobile.png,4ad1d7125ef80c75bfba3a518032d480,1,1,0.9999933242797852,0.9999933242797852,0.04376494139432907,2.921625039675746e-07,1.5055123014917626e-07,0.9999933242797852,1.1119296594586103e-08,6.6053291725154395e-09,2.9274540569446117e-09,1.4735564768386666e-08,2.0925862997955846e-07,1.5683145448974756e-08,1.989928705370403e-06,4.30360250902595e-06
18812,18812_8_ship.png,3d036a8ac92b676b071d913aa7044e8c,8,8,0.9999896287918091,0.9999896287918091,0.02818915620446205,2.923556077227829e-07,5.49342166777933e-06,7.906449468464416e-07,6.83035068504978e-08,4.968338274125017e-08,4.847455059575623e-08,1.69443978847994e-08,5.700806013919646e-07,6.151281013444532e-07,0.9999896287918091,2.8220272270118585e-06
41767,41767_2_bird.png,e3a4b0652c541947435f181dab560a5e,2,2,0.9999686479568481,0.9999686479568481,0.009330443106591702,2.925284549037954e-07,6.079723789298441e-06,5.830142058016463e-08,0.9999686479568481,8.234467713919003e-06,4.640899533114862e-06,2.2045733203412965e-06,7.392755833279807e-06,2.9290967518136313e-07,2.3471877739211777e-06,5.277059500485848e-08
15009,15009_4_deer.png,513785c5120dfe93e9ed98449a7e60f0,4,4,0.9999908208847046,0.9999908208847046,0.03189359977841377,2.9275502955172783e-07,2.9254664468680858e-08,1.3461478154397355e-08,4.1548228182364255e-06,1.2385676484427677e-07,0.9999908208847046,6.446968541240494e-07,3.988987373304553e-06,1.8121147604688304e-07,2.0601572003897672e-08,7.007783864310113e-08
17418,17418_8_ship.png,7b896c539c910bc23839c469935d102b,8,8,0.9999942779541016,0.9999942779541016,0.05116795003414154,2.9278535862431454e-07,4.269761120667681e-06,3.9609093960280006e-07,1.7403080221356504e-07,2.014006241779498e-07,2.0826485425118335e-08,8.26487056571068e-09,8.000177587064172e-08,6.771968941166051e-08,0.9999942779541016,5.387067858464434e-07
44870,44870_1_automobile.png,d8911383d106f26da5b7346ce33d0069,1,1,0.9999957084655762,0.9999957084655762,0.06837514042854309,2.934342688831748e-07,5.523544999164187e-08,0.9999957084655762,8.208622226391071e-09,1.491231316208541e-08,3.0418432217516056e-09,2.386373942897535e-08,3.6330991548538805e-08,1.0008657014282107e-08,5.805401883662853e-07,3.618621121859178e-06
38177,38177_1_automobile.png,4565385ea38870f7295aeb0d5b9c220e,1,1,0.9999932050704956,0.9999932050704956,0.04318922385573387,2.934677314492262e-07,1.8742573715258004e-08,0.9999932050704956,1.5165351641144298e-08,2.6294082466904456e-09,2.285079458985706e-09,7.203283747259093e-09,1.672862914858797e-08,7.1321113459532626e-09,2.9831680876668543e-06,3.7710524338763207e-06
12771,12771_8_ship.png,a355ae204acb642e88f6c57353d7fb65,8,8,0.9999955892562866,0.9999955892562866,0.06668001413345337,2.9410845314714607e-07,3.676222831927589e-06,4.5311659846447583e-07,4.2386041343434044e-08,1.9555808083993043e-09,5.795747437531418e-09,4.929071373283023e-09,2.8405667151787384e-08,3.9434335796784126e-09,0.9999955892562866,8.319481992202782e-08
41464,41464_6_frog.png,dca8e7f909dbd11e96bd1f85c15c2940,6,6,0.9999833106994629,0.9999833106994629,0.01762622967362404,2.9416944435922687e-07,4.488011740022557e-08,2.2545416413777275e-06,3.1041306556289783e-06,7.483383797080023e-06,1.364383479085518e-06,1.2874800177087309e-06,0.9999833106994629,7.603208729278776e-08,8.365959160983039e-07,1.9797957406808564e-07
4584,04584_9_truck.png,a42c38cfcbb221cae40ef72e363470b2,9,9,0.9999899864196777,0.9999899864196777,0.029381580650806427,2.9421481784197567e-07,1.217683461618435e-06,5.233789124758914e-06,2.1493821122930967e-07,1.8495128983886389e-07,3.1971469915959005e-09,4.637985284716706e-08,2.3568718532374078e-08,1.9501635506458115e-07,2.9724010346399155e-06,0.9999899864196777
11039,11039_7_horse.png,9ff5a8683aaeca297d5551c6fdde9154,7,7,0.9999904632568359,0.9999904632568359,0.030884917825460434,2.9454152894459185e-07,7.494303986277373e-07,1.384561443273924e-07,8.244091276310428e-08,3.8276553482319287e-08,4.349754362920066e-06,3.976524567406159e-06,2.3103394752865825e-08,0.9999904632568359,1.1826269741277429e-07,3.7788147722039866e-08
39058,39058_1_automobile.png,4e56df89f2525e85817b2497074d39ba,1,1,0.999995231628418,0.999995231628418,0.061857614666223526,2.9496009190665973e-07,1.2918184744137307e-08,0.999995231628418,1.7130392659936433e-09,7.737593898937689e-10,3.2309088737747516e-10,2.6673436792634675e-09,4.732082281577732e-09,1.4011212190467859e-09,3.77996775569045e-06,9.245964065485168e-07
41181,41181_9_truck.png,04c0f3b71921bcc5485018045dfcb47b,9,9,0.999996542930603,0.999996542930603,0.08549072593450546,2.955473723531554e-07,6.475074343370579e-08,3.2419759463664377e-06,5.401130653837072e-10,9.479063090012119e-10,4.0290340508342126e-11,1.9333774858854014e-10,3.730636910503904e-10,9.0388801998742e-10,1.7599397494905133e-07,0.999996542930603
14443,14443_6_frog.png,22078fecb304c2f46cf04603fb6bff7e,6,6,0.9999562501907349,0.9999562501907349,0.00675708195194602,2.956210465865361e-07,6.010327524563763e-07,1.8839817812477122e-06,6.910107913427055e-06,1.2999896171095315e-05,5.2113296078459825e-06,4.64983986603329e-06,0.9999562501907349,6.872112408018438e-07,4.7926537263265345e-06,6.026057235430926e-06
46133,46133_4_deer.png,56caa07a3852fceb0b6c5ec9b6b90650,4,4,0.9999916553497314,0.9999916553497314,0.03543199971318245,2.9566764592203754e-07,7.406997326597775e-08,2.6752633885962496e-08,3.69020222024119e-06,7.997456208386211e-08,0.9999916553497314,1.502331485880859e-07,8.465820400260782e-08,4.030669060739456e-06,4.959117561043058e-08,1.5304698308682418e-07
8603,08603_6_frog.png,6bb8fc4fe6a0f355705dd2c02e53b834,6,6,0.9999886751174927,0.9999886751174927,0.026123616844415665,2.9584689142936327e-07,5.4080317113403e-08,1.1297456836700803e-07,5.9174994930799585e-06,3.1087256502360106e-07,4.980147991773265e-07,2.1532989649131196e-06,0.9999886751174927,1.1600229044006483e-07,2.0382706225063885e-06,3.567318529462682e-08
30258,30258_2_bird.png,0b65ebf12491b43f8f2b34dc74ca2031,2,2,0.9999865293502808,0.9999865293502808,0.021973151713609695,2.959926299617166e-07,7.562112500636431e-07,4.648233442594574e-08,0.9999865293502808,1.4436191975164547e-07,9.650805168348597e-07,3.8162615965120494e-06,6.149516593723092e-06,1.1272269517803579e-07,1.3850731193087995e-06,2.5088445099186174e-08
37081,37081_1_automobile.png,f22bbf90ebabb67603b3afcba889817b,1,1,0.9999964237213135,0.9999964237213135,0.08282185345888138,2.961940293033649e-07,1.2797368498240758e-08,0.9999964237213135,9.284880420068475e-09,4.584170376631391e-09,2.4643107554567223e-09,1.703547702902597e-08,1.495262580419876e-08,1.73714376217049e-08,2.4031908196775476e-07,3.3068413358705584e-06
22785,22785_6_frog.png,cb7e27689d9c5f76d0bcb144da44eba8,6,6,0.9999631643295288,0.9999631643295288,0.008041071705520153,2.961982675797614e-07,5.183291250432376e-06,1.057402459991863e-05,7.216430731205037e-06,2.956768867079518e-06,6.498948550870409e-06,7.775526000841637e-07,0.9999631643295288,2.3919253067106183e-07,1.1548987686182954e-06,2.1715172806580085e-06
11345,11345_8_ship.png,b72493d9a676e564a59ca461378dd64b,8,8,0.9999969005584717,0.9999969005584717,0.09563449025154114,2.964135106253707e-07,3.058563152080751e-06,1.8227565234951726e-08,4.375741546880363e-09,2.7119482215454127e-09,1.73693592842028e-08,7.735260210139927e-10,8.340095725145602e-09,9.378233745138687e-10,0.9999969005584717,1.7030741261692128e-08
15577,15577_1_automobile.png,965bfc998c4bedb53d7e0121ea226eb4,1,1,0.9999938011169434,0.9999938011169434,0.047863636165857315,2.9670108325774436e-07,2.0384707966059068e-07,0.9999938011169434,6.313957801040715e-09,3.968287920486091e-09,5.782244461016717e-09,6.590080037227608e-09,1.9230212089382803e-08,1.1060267368634413e-08,1.6609066051387344e-06,4.238253040966811e-06
1956,01956_6_frog.png,750ddc9f599bf5ddfd25704411b22b74,6,6,0.9999595880508423,0.9999595880508423,0.007345779798924923,2.9685727975792275e-07,1.8741383200904238e-07,1.3800149645248894e-06,1.087753025785787e-05,2.6146658456127625e-06,7.34805553292972e-06,2.888295512093464e-06,0.9999595880508423,2.0023546767333755e-06,8.791828804532997e-06,4.2910114643746056e-06
44609,44609_0_airplane.png,e81b90333fd8505da37fa29462c36a8f,0,0,0.9999915361404419,0.9999915361404419,0.03507641330361366,2.968818360038483e-07,0.9999915361404419,1.0506582981406609e-07,4.878970230492996e-06,6.0528537915161e-07,1.543567229589371e-08,4.1134402550824234e-08,8.064654366535251e-08,9.141066215079263e-08,1.1487826157008385e-07,2.5173633275699103e-06
15958,15958_4_deer.png,483f268775801bc91383184c85b0bb02,4,4,0.9999847412109375,0.9999847412109375,0.019458798691630363,2.969177046452387e-07,4.847395018714451e-08,2.947448862755664e-08,9.208732194565528e-07,3.865951839543413e-06,0.9999847412109375,4.893891400570283e-06,5.1571619223977905e-06,2.1453385556924331e-07,3.977180185188445e-08,1.343892286342907e-08
16196,16196_0_airplane.png,5bbf32229aa9fb8fc264a6f62f746571,0,0,0.9999945163726807,0.9999945163726807,0.05420811474323273,2.972570989356882e-07,0.9999945163726807,3.827444672310776e-08,2.9601923756672477e-07,4.708944345566124e-07,4.200071543891681e-06,1.3714570457068476e-07,1.8039644444911573e-08,8.95229419484167e-08,1.7713881561576272e-07,5.7970272138163637e-08
12845,12845_7_horse.png,c13079b908d7035c12769c0ae1cb2075,7,7,0.9999909400939941,0.9999909400939941,0.03281205892562866,2.9727416972491483e-07,6.275453756643401e-07,9.228988062659482e-08,2.4016145516725373e-07,6.345077707692326e-08,2.6887564672506414e-06,5.056962436356116e-06,2.4919586394389626e-08,0.9999909400939941,4.438119916017058e-08,1.9523966443557583e-07
34809,34809_1_automobile.png,b0489f1409426f7bd466d4cb016f6a68,1,1,0.9999897480010986,0.9999897480010986,0.029000945389270782,2.9731766026941386e-07,1.3260652167446096e-06,0.9999897480010986,2.5176586149200375e-08,9.53403969106148e-08,1.9138365559001613e-08,1.8493820164167118e-07,1.3468147130879515e-07,6.779059447126201e-08,5.186133421375416e-06,3.2290618037222885e-06
39743,39743_9_truck.png,7186a64ebf894b0c0300335a8cb62124,9,9,0.9999967813491821,0.9999967813491821,0.09241345524787903,2.9744664331587956e-07,6.419345766062179e-08,3.133860900561558e-06,4.4085529671278323e-10,8.425694586478016e-10,2.768457511848066e-11,1.6335419128488127e-10,3.292853767433712e-10,2.617648098279801e-09,1.1341938233044857e-07,0.9999967813491821
42036,42036_4_deer.png,2b568b58f5a8805d60767a31f2451daa,4,4,0.9999890327453613,0.9999890327453613,0.027128858491778374,2.9752909913582926e-07,4.3982900024275295e-06,5.140812220361113e-08,2.76623268291587e-07,2.236325542526174e-07,0.9999890327453613,9.56036842580943e-07,2.0366482544886821e-07,4.728586645796895e-06,1.3748646665590059e-07,2.281060496045484e-08
48272,48272_7_horse.png,16f5267a97bcb875b888d4ab5c1cd329,7,7,0.9999946355819702,0.9999946355819702,0.05549003183841705,2.976717272673568e-07,1.68398116784374e-07,1.321872815651659e-07,6.099150340332926e-08,1.4188516139768126e-08,4.105791958863847e-06,7.65535048685706e-07,3.012183213968456e-08,0.9999946355819702,1.1510192798880325e-08,1.2886799183320363e-08
3315,03315_1_automobile.png,db7f19a6b60053cf093af244252a0da4,1,1,0.9999932050704956,0.9999932050704956,0.043812330812215805,2.977016992922188e-07,3.769788463614532e-07,0.9999932050704956,3.736175457902391e-08,4.951440857325906e-08,5.655273227489488e-08,3.6593643670812526e-08,3.368073109299985e-08,1.975605670168079e-07,1.5015554026831524e-06,4.583642748912098e-06
14883,14883_8_ship.png,ccf89198324518558334eb00b9f2c845,8,8,0.9999947547912598,0.9999947547912598,0.05679391324520111,2.978959301458417e-07,4.061992513015866e-06,1.0129160443739238e-07,3.6925530366715975e-07,6.9666548085933755e-09,1.5370385852975232e-08,4.053728019925984e-09,4.828164534842472e-09,3.0454976318594618e-09,0.9999947547912598,7.316081109820516e-07
38576,38576_0_airplane.png,6d1c2f98c24215f827111e77faec3fa3,0,0,0.9999903440475464,0.9999903440475464,0.030852224677801132,2.9790761457704207e-07,0.9999903440475464,1.1738471812350326e-06,6.381372372743499e-07,1.870036840045941e-06,8.418773944640634e-08,1.0219892487839388e-08,2.6964942279050774e-08,1.6778335165668068e-08,2.905264864239143e-07,5.559134024224477e-06
42207,42207_8_ship.png,9ef95c1bfc73b20b7d92702bb3cea648,8,8,0.9999959468841553,0.9999959468841553,0.07359203696250916,2.982770510584487e-07,3.5472917261358816e-06,1.693380511369469e-07,2.7565302929133395e-08,2.5576374351743425e-09,7.489293629703297e-09,3.481270605121267e-09,4.564067346279899e-09,1.0701283192915412e-09,0.9999959468841553,2.633606470681116e-07
43625,43625_7_horse.png,e4eeb7f34287f4af881e331c1080bd19,7,7,0.9999948740005493,0.9999948740005493,0.05822731927037239,2.984732065947071e-07,3.59713716591159e-08,1.939673666129238e-08,6.758963166930698e-09,1.1466329219445015e-08,1.098409143196477e-06,3.936328084819252e-06,1.4888967392323593e-08,0.9999948740005493,7.779949129371744e-09,7.330252405068904e-09
19587,19587_8_ship.png,bfe396fdd18310c7c14571f6fc40f0b2,8,8,0.9999961853027344,0.9999961853027344,0.07829305529594421,2.986643039548653e-07,3.4385407161607873e-06,1.7363939264214423e-07,1.3988989522317752e-08,1.4387140367944085e-09,7.683455649498683e-09,1.1234246866109743e-09,3.0811195816937698e-09,3.242971446937304e-09,0.9999961853027344,1.9874259749030898e-07
44079,44079_4_deer.png,bcff9d38682a842ddf11f4926b641fee,4,4,0.9999793767929077,0.9999793767929077,0.01449186634272337,2.9886876073970114e-07,2.848640406227787e-06,2.1766538793599466e-07,4.739588803204242e-06,4.0453238625559607e-07,0.9999793767929077,8.060204891080502e-06,8.283029728772817e-07,2.1972170998196816e-06,1.0434615660415147e-06,2.1234656344404357e-07
23647,23647_9_truck.png,35cc2ec6984556b74e054d57696487ff,9,9,0.9999942779541016,0.9999942779541016,0.05225038528442383,2.9897910280851647e-07,1.0384894721937599e-06,4.21716868004296e-06,1.6687496939837843e-09,5.545798043016248e-09,1.177049346878789e-09,2.244922914229619e-09,5.434757976985338e-09,7.337535912199655e-09,5.198772328185441e-07,0.9999942779541016
25278,25278_1_automobile.png,8c5587f6f43d6b372632412256ffa282,1,1,0.9999940395355225,0.9999940395355225,0.050167426466941833,2.990211633857598e-07,2.1400617811195843e-07,0.9999940395355225,3.170797180374052e-09,2.89664114916377e-09,9.250754606782152e-10,3.2910070224545507e-09,8.797033324015047e-09,4.792699570543846e-09,4.182418251730269e-06,1.5833832094358513e-06
8323,08323_9_truck.png,c959079bc2e9a71809648b657baa92e8,9,9,0.9999970197677612,0.9999970197677612,0.10041514039039612,2.99260438652027e-07,3.075111365546945e-08,3.0098185561655555e-06,3.811603116465889e-11,1.1535468136258942e-09,1.0580908545165801e-11,6.574488869981465e-11,1.5847426149129262e-10,1.3831576162193215e-10,7.284260306050783e-09,0.9999970197677612
29752,29752_6_frog.png,23bb5fb12b3a9483f0a22f1f540feaa5,6,6,0.9999771118164062,0.9999771118164062,0.013075944036245346,2.992846077631839e-07,9.756156771345559e-08,2.8669006724157953e-07,5.310434971761424e-06,6.451329227274982e-06,4.831007117900299e-06,4.395785992983292e-07,0.9999771118164062,1.726554046399542e-07,5.122613856656244e-06,1.5267565345311596e-07
16944,16944_7_horse.png,b7945c92d8e26f4db631ead8e0bf83b8,7,7,0.9999831914901733,0.9999831914901733,0.017813432961702347,2.9941726298332583e-07,1.6307484429489705e-07,3.7515172834901023e-07,2.210152388215647e-06,8.530372497261851e-08,4.137887117394712e-06,6.7829087129211985e-06,2.93916673399508e-06,0.9999831914901733,1.242365073039764e-07,3.286394090196154e-08
18019,18019_9_truck.png,887ad2138a53dc7726d6c164aaa5e9be,9,9,0.9999955892562866,0.9999955892562866,0.06791993975639343,2.995774472935864e-07,1.4516879787151993e-07,3.7054476251796586e-06,1.5076664361401981e-09,2.4544530852210755e-09,3.0039667975323425e-10,7.105050991995654e-10,2.208697003069915e-09,2.9281366220601512e-09,5.492256605066359e-07,0.9999955892562866
18909,18909_6_frog.png,01d3d8de13315186444cf0d629390549,6,6,0.9999855756759644,0.9999855756759644,0.020770180970430374,2.995958205964655e-07,5.394200286445994e-08,2.9744620633209706e-07,3.7710667584178736e-06,6.562328053405508e-06,8.650950462651963e-07,1.2725463420792948e-06,0.9999855756759644,4.032239786511127e-08,1.4981853837525705e-06,5.798921876021268e-08
5620,05620_7_horse.png,5bc0110170d0b7faef0902650c9601a5,7,7,0.9999924898147583,0.9999924898147583,0.03991950675845146,2.998028905132344e-07,1.517808101425544e-07,7.724943174025611e-08,3.947630133893654e-08,3.888496635795491e-08,4.097122655366547e-06,3.1546064747089986e-06,1.7867671786575556e-08,0.9999924898147583,4.327890223976283e-08,3.366278988892191e-08
39592,39592_8_ship.png,f519a39ba33dc821695d58608b6ed3e4,8,8,0.9999966621398926,0.9999966621398926,0.08991112560033798,3.0011075935476583e-07,3.206168457836611e-06,9.010042134605101e-08,6.680664021985194e-09,1.5655124974145451e-09,1.3016665079135237e-08,1.0781006087867695e-09,4.18793932865924e-09,7.525292611276768e-10,0.9999966621398926,6.618646608558265e-08
1544,01544_7_horse.png,b41f4d481c483f3c41067343c64c0d74,7,7,0.9999957084655762,0.9999957084655762,0.06996884196996689,3.00273693909503e-07,2.783887342872049e-09,8.262785122781224e-09,7.10892900102067e-10,1.482744704794925e-09,3.6398862448550062e-06,6.063885393814417e-07,1.1490371987221693e-09,0.9999957084655762,1.3776668694731597e-09,5.426838978195292e-10
31965,31965_7_horse.png,754e927f092d3fd7a38ac38c9fe49379,7,7,0.9999958276748657,0.9999958276748657,0.07232245802879333,3.017528094062527e-07,1.414206263206097e-08,3.482779575847417e-08,5.5126494480362e-09,6.709134137139472e-09,3.6132489640294807e-06,4.865954679189599e-07,2.3363107004570338e-08,0.9999958276748657,1.644367308983874e-08,2.9679072532928785e-09
